Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
N/A,2018-04-09T21:15:00Z,Warning,Male,Equipment,5200 University,African American,Driving without headlights,No
N/A,2018-04-09T23:31:00Z,Warning,Female,Traffic Sign/Signal,6300 Drexel,African American,Ran stop sign,No
N/A,2018-04-10T08:50:00Z,Warning,Male,Traffic Sign/Signal,838 E 52nd,African American,Ran stop sign,No
Three citations issued,2018-04-10T09:51:00Z,Citation,Female,speed,1111 E Midway Plaisance,African American,Speeding,No
N/A,2018-04-10T12:29:00Z,Warning,Male,Traffic Sign/Signal,5300 S University,African American,Ran red light,No
N/A,2018-04-10T19:46:00Z,Warning,Female,Traffic Sign/Signal,5300 Ingleside,African American,Ran stop sign,No
N/A,2018-04-10T22:36:00Z,Warning,Female,Traffic Sign/Signal,5800 Blackstone,Caucasian,Ran stop sign,No
N/A,2018-04-11T01:08:00Z,Warning,Female,Equipment,5300 Drexel,African American,Driving without headlights,No
N/A,2018-04-11T09:09:00Z,Warning,Male,Traffic Sign/Signal,5300 S Woodlawn,African American,Ran stop sign,No
N/A,2018-04-11T10:56:00Z,Warning,Female,Traffic Sign/Signal,5500 S Woodlawn,Caucasian,Failure to yield to pedestrian in crosswalk,No
N/A,2018-04-11T12:44:00Z,Warning,Male,Lane Violation,4700 S Drexel,African American,Improper lane usage,No
N/A,2018-04-11T12:48:00Z,Warning,Male,Traffic Sign/Signal,5500 S Blackstone,African American,Ran stop sign,No
N/A,2018-04-11T16:04:00Z,Warning,Male,Lane Violation,5900 S Midway Plaisance,Caucasian,Improper lane usage,No
N/A,2018-04-11T16:23:00Z,Warning,Male,Traffic Sign/Signal,5300 S Greenwood,African American,Ran stop sign,No
N/A,2018-04-11T17:31:00Z,Warning,Female,Traffic Sign/Signal,5300 S University,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-04-12T12:24:00Z,Warning,Male,Traffic Sign/Signal,5600 S Maryland,Caucasian,Disobeyed traffic control device,No
N/A,2018-04-12T14:17:00Z,Warning,Female,Traffic Sign/Signal,4800 S Dorchester,African American,Ran stop sign,No
N/A,2018-04-13T07:40:00Z,Warning,Female,Equipment,5400 S University,African American,No brake lights,No
One citation issued,2018-04-13T13:01:00Z,Citation,Male,Traffic Sign/Signal,5446 S Cornell,African American,Ran stop sign,No
N/A,2018-04-13T20:27:00Z,Warning,Male,Equipment,5300 Hyde Park,African American,Driving without headlights,No
N/A,2018-04-13T21:05:00Z,Warning,Male,Traffic Sign/Signal,5200 Ingleside,African American,Ran stop sign,No
N/A,2018-04-13T21:22:00Z,Warning,Female,Traffic Sign/Signal,5200 Lake Park,Caucasian,Disobeyed traffic control device,No
N/A,2018-04-13T21:24:00Z,Warning,Male,Equipment,5400 Woodlawn,African American,Driving without headlights,No
N/A,2018-04-13T21:41:00Z,Warning,Female,Equipment,5300 University,African American,Driving without headlights,No
N/A,2018-04-13T22:24:00Z,Warning,Male,Traffic Sign/Signal,5600 Ellis,African American,Disobeyed traffic control device,No
N/A,2018-04-14T09:48:00Z,Warning,Male,Lane Violation,6100 S Cottage Grove,African American,Wrong way on one way street,No
N/A,2018-04-14T09:51:00Z,Warning,Male,Traffic Sign/Signal,5450 S Hyde Park,Caucasian,Ran stop sign,No
N/A,2018-04-14T10:41:00Z,Warning,Male,Traffic Sign/Signal,6300 S Ellis,African American,Ran red light,No
N/A,2018-04-14T13:00:00Z,Warning,Male,Traffic Sign/Signal,5700 S University,Asian,Disobeyed traffic control device,No
N/A,2018-04-14T13:44:00Z,Warning,Female,Traffic Sign/Signal,5900 S Woodlawn,Caucasian,Disobeyed traffic control device,No
N/A,2018-04-14T20:01:00Z,Warning,Female,Traffic Sign/Signal,5200 University,African American,Ran stop sign,No
N/A,2018-04-14T20:14:00Z,Warning,Male,Traffic Sign/Signal,5700 Harper,Asian,Ran stop sign,No
N/A,2018-04-14T20:47:00Z,Warning,Male,Lane Violation,5801 Ellis,African American,Wrong way on one way road,No
N/A,2018-04-14T20:57:00Z,Warning,Male,Traffic Sign/Signal,5600 University,African American,Ran stop sign,No
N/A,2018-04-14T21:20:00Z,Warning,Male,Traffic Sign/Signal,5300 Greenwood,Hispanic,Ran stop sign,No
Two citations issued,2018-04-14T22:37:00Z,Citation,Female,Traffic Sign/Signal,5300 Ellis,African American,Ran stop sign,No
N/A,2018-04-14T23:34:00Z,Warning,Female,Traffic Sign/Signal,5200 University,Hispanic,Ran stop sign,No
N/A,2018-04-15T00:49:00Z,Warning,Male,Traffic Sign/Signal,5700 Stony Island,African American,Ran stop sign,Yes
N/A,2018-04-15T04:36:00Z,Warning,Male,Lane Violation,6000 Woodlawn,Caucasian,Wrong way on one way road,No
N/A,2018-04-15T12:39:00Z,Warning,Male,Traffic Sign/Signal,1644 E 53rd,Caucasian,Disobeyed traffic control device,No
N/A,2018-04-15T17:55:00Z,Warning,Female,Lane Violation,5300 Hyde Park,African American,Improper turn,No
N/A,2018-04-15T19:45:00Z,Warning,Female,Traffic Sign/Signal,5300 Ellis,African American,Ran stop sign,No
N/A,2018-04-15T20:05:00Z,Warning,Female,Traffic Sign/Signal,5200 University,African American,Ran stop sign,No
N/A,2018-04-15T20:37:00Z,Warning,Male,Traffic Sign/Signal,5700 Lake Park,Asian,Ran stop sign,No
N/A,2018-04-15T20:59:00Z,Warning,Male,Equipment,5600 Hyde Park,African American,Driving without headlights,No
Two citations issued,2018-04-16T07:56:00Z,Citation,Male,Traffic Sign/Signal,5500 S University,African American,Disobeyed traffic control device,No
N/A,2018-04-16T09:53:00Z,Warning,Male,Traffic Sign/Signal,6220 S Stony Island,African American,Disobeyed traffic control device,No
N/A,2018-04-16T10:02:00Z,Warning,Male,Traffic Sign/Signal,5236 S Kenwood,African American,Ran stop sign,No
N/A,2018-04-16T11:00:00Z,Warning,Male,Traffic Sign/Signal,6100 S Drexel,African American,Ran stop sign,No
N/A,2018-04-16T17:29:00Z,Warning,Male,Traffic Sign/Signal,5509 Kimbark,African American,Improper lane usage,No
N/A,2018-04-17T12:22:00Z,Warning,Male,Traffic Sign/Signal,6000 S Cottage Grove,African American,Disobeyed traffic control device,No
N/A,2018-04-17T13:00:00Z,Warning,Female,Traffic Sign/Signal,1214 E 53rd,African American,Disobeyed traffic control device,No
N/A,2018-04-18T10:32:00Z,Warning,Male,Traffic Sign/Signal,1355 E. 55th Street,African American,Disobeyed traffic control device,No
N/A,2018-04-18T18:01:00Z,Warning,Male,Traffic Sign/Signal,1231 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,2018-04-18T19:54:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Greenwood,Caucasian,Disobeyed Stop Sign,No
N/A,2018-04-18T20:57:00Z,Warning,Male,Equipment,5300 S. Greenwood,African American,No headlights when required,No
N/A,2018-04-18T22:02:00Z,Warning,Male,Traffic Sign/Signal,5300 S. Berkeley,African American,Disobeyed Stop Sign,No
N/A,2018-04-18T22:37:00Z,Warning,Female,Traffic Sign/Signal,5500 S. Kenwood,African American,Disobeyed Stop Sign,No
N/A,2018-04-18T23:20:00Z,Warning,Male,Equipment,5600 S. Hyde Park Blvd,Caucasian,No headlights when required,No
N/A,2018-04-19T09:47:00Z,Warning,Female,Traffic Sign/Signal,1031 E 51st,Caucasian,Ran red light,No
One citation issued,2018-04-19T00:00:00Z,Citation,Male,Traffic Sign/Signal,5300 S Ellis,African American,Ran stop sign,Yes
N/A,2018-04-19T21:12:00Z,Warning,Female,Equipment,5300 S Greenwood,Caucasian,No headlights when required,No
N/A,2018-04-19T21:52:00Z,Warning,Male,Equipment,5300 S Ellis,African American,No headlights when required,No
N/A,2018-04-19T22:06:00Z,Warning,Male,Equipment,5150 S Hyde Park Blvd,Caucasian,No headlights when required,No
N/A,2018-04-20T12:47:00Z,Warning,Male,Traffic Sign/Signal,5900 S Maryland,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-04-20T15:23:00Z,Warning,Male,Traffic Sign/Signal,1313 E 62nd,African American,Disobeyed traffic control device,No
N/A,2018-04-20T16:31:00Z,Warning,Male,Lane Violation,6400 S Cottage Grove,African American,Improper lane usage,No
N/A,2018-04-21T10:59:00Z,Warning,Male,Traffic Sign/Signal,5700 S Woodlawn,African American,Ran stop sign,No
N/A,2018-04-21T11:48:00Z,Warning,Male,Lane Violation,5000 S Lake Park,African American,Improper turn,No
N/A,2018-04-21T17:50:00Z,Warning,Male,Traffic Sign/Signal,5600 S Harper,Caucasian,Ran stop sign,No
N/A,2018-04-22T01:28:00Z,Warning,Male,Lane Violation,5230 Lake Park,Hispanic,Wrong way on one way road,No
N/A,2018-04-22T09:54:00Z,Warning,Male,Traffic Sign/Signal,5500 S University,Asian,Failure to yield to pedestrian in crosswalk,No
N/A,2018-04-22T13:06:00Z,Warning,Female,Traffic Sign/Signal,1100 E 57th,NHPI or Indian,Ran stop sign,No
N/A,2018-04-22T13:47:00Z,Warning,Female,Lane Violation,5900 S Maryland,African American,Improper lane usage,No
Two citations issued,2018-04-22T14:01:00Z,Citation,Male,Traffic Sign/Signal,5700 Lake Park,African American,Ran stop sign,No
N/A,2018-04-22T14:22:00Z,Warning,Male,Lane Violation,6229 S Cottage Grove,African American,Improper turn,No
N/A,2018-04-22T17:20:00Z,Warning,Female,Lane Violation,4900 Lake Park,African American,Improper turn,No
N/A,2018-04-22T05:45:00Z,Warning,Male,Traffic Sign/Signal,5700 S Kimbark,African American,Ran red light,No
N/A,2018-04-23T14:19:00Z,Warning,Female,Traffic Sign/Signal,5048 S Cornell,African American,Ran stop sign,No
N/A,2018-04-23T17:36:00Z,Warning,Male,Traffic Sign/Signal,5300 S Dorchester,African American,Disobeyed traffic control device,No
N/A,2018-04-23T20:11:00Z,Warning,Male,Equipment,5344 S Hyde Park,African American,Driving without headlights when required,No
N/A,2018-04-23T20:35:00Z,Warning,Male,Equipment,6100 S Cottage Grove,Hispanic,Driving without headlights when required,No
N/A,2018-04-23T21:46:00Z,Warning,Female,Traffic Sign/Signal,5200 S Ellis,Asian,Disobeyed traffic control device,No
N/A,2018-04-24T08:46:00Z,Warning,Female,Lane Violation,5500 S Kimbark,African American,Improper lane usage,No
One citation issued,2018-04-24T12:17:00Z,Citation,Male,license plate/registration,5500 S Lake Park,Caucasian,Suspicious auto illegally parked displaying unlawful registration near hot spot area,Yes
One citation issued,2018-04-24T14:10:00Z,Citation,Male,speed,6256 S University,African American,Driver speeding and screeching tires in high pedestrian area,Yes
N/A,2018-04-24T15:00:00Z,Warning,Male,moving violation,5300 S Lake Park,African American,Distracted driver utilizing cell phone while operating vehicle in high pedestrian area,No
N/A,2018-04-24T15:01:00Z,Warning,Female,Lane Violation,1210 E 55th,African American,Improper lane usage,No
N/A,2018-04-24T19:36:00Z,Warning,Female,Traffic Sign/Signal,5300 S Greenwood,African American,Ran stop sign,No
N/A,2018-04-24T20:12:00Z,Warning,Female,Equipment,5300 S Greenwood,African American,Driving without headlights when required,No
N/A,2018-04-24T21:23:00Z,Warning,Male,Traffic Sign/Signal,5300 S Greenwood,African American,Ran stop sign,No
N/A,2018-04-24T21:45:00Z,Warning,Male,Traffic Sign/Signal,5530 S Ellis,Asian,Ran stop sign,No
N/A,2018-04-24T22:44:00Z,Warning,Male,Traffic Sign/Signal,5500 Lake Park,Asian,Ran stop sign,No
Two citations issued,2018-04-25T00:15:00Z,Citation,Male,Lane Violation,5500 S Ellis,African American,Improper overtaking,No
N/A,2018-04-25T10:22:00Z,Warning,Female,Traffic Sign/Signal,5700 S Cottage Grove,African American,Disobeyed traffic control device,No
N/A,2018-04-25T14:38:00Z,Warning,Female,Traffic Sign/Signal,1142 E 62nd,African American,Disobeyed Stop Sign,No
N/A,2018-04-26T12:17:00Z,Warning,Male,Traffic Sign/Signal,5840 S. Harper,Caucasian,Disobeyed Stop Sign,No
N/A,2018-04-27T13:07:00Z,Warning,Male,Lane Violation,1404 E 55th,African American,Improper lane usage,No
N/A,2018-04-27T13:24:00Z,Warning,Male,license plate/registration,5600 S Hyde Park,African American,No registration,No
N/A,2018-04-27T17:38:00Z,Warning,Female,Traffic Sign/Signal,5600 S Hyde Park,African American,Disobeyed traffic control device,No
N/A,2018-04-27T18:06:00Z,Warning,Male,Traffic Sign/Signal,6300 S Ellis,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-04-27T20:03:00Z,Warning,Male,Traffic Sign/Signal,5000 S Cornell,Asian,Disobeyed traffic control device,No
N/A,2018-04-28T11:50:00Z,Warning,Male,moving violation,5400 S Lake Park,African American,Using cell phone while driving,No
N/A,2018-04-28T16:13:00Z,Warning,Female,Traffic Sign/Signal,Midway Plaisance and Dorchester,Asian,Disobeyed traffic control device,No
N/A,2018-04-28T22:07:00Z,Warning,Male,Traffic Sign/Signal,5100 S Lake Park,African American,Disobeyed traffic control device,No
N/A,2018-04-28T22:57:00Z,Warning,Male,Lane Violation,5400 S Greenwood,Caucasian,Wrong way on one way road,No
N/A,2018-04-29T00:15:00Z,Warning,Male,Traffic Sign/Signal,5600 S Lake Park,African American,Disobeyed traffic control device,No
N/A,2018-04-29T12:09:00Z,Warning,Female,Traffic Sign/Signal,5700 S Cornell,Caucasian,Disobeyed traffic control device,No
N/A,2018-04-29T18:43:00Z,Warning,Male,Lane Violation,5100 S Cornell,African American,Improper turn,No
N/A,2018-04-29T21:05:00Z,Warning,Male,moving violation,6000 S Langley,African American,Using cell phone while driving,No
N/A,2018-04-30T13:43:00Z,Warning,Male,Traffic Sign/Signal,5500 S Greenwood,African American,Ran stop sign,No
N/A,2018-04-30T17:15:00Z,Warning,Male,Traffic Sign/Signal,6100 S University,African American,Disobeyed traffic control device,No
N/A,2018-04-30T17:36:00Z,Warning,Male,Traffic Sign/Signal,4700 S Ellis,African American,Disobeyed traffic control device,No
N/A,2018-04-30T22:25:00Z,Warning,Male,Traffic Sign/Signal,4900 S Greenwood,African American,Disobeyed traffic control device,No
N/A,2018-05-01T02:07:00Z,Warning,Male,moving violation,5300 S Kimbark,Hispanic,Improper backing,No
N/A,2018-05-01T09:30:00Z,Warning,Female,Traffic Sign/Signal,5500 S Kimbark,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-05-01T09:36:00Z,Warning,Male,Traffic Sign/Signal,5300 S Cornell,Hispanic,Disobeyed traffic control device,No
N/A,2018-05-01T13:40:00Z,Warning,Male,Traffic Sign/Signal,4700 S Drexel,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-05-01T14:10:00Z,Warning,Female,Traffic Sign/Signal,1000 E Midway Plaisance,African American,Ran stop sign,No
N/A,2018-05-01T16:04:00Z,Warning,Female,Traffic Sign/Signal,5500 S Woodlawn,African American,Failure to yield to pedestrian in crosswalk,No
Two citations issued,2018-05-02T14:27:00Z,Citation,Male,Traffic Sign/Signal,5200 S Ellis,African American,Ran stop sign,No
N/A,2018-05-02T21:50:00Z,Warning,Male,Lane Violation,5700 Blackstone,African American,Wrong way on one way road,No
One citation issued,2018-05-03T10:41:00Z,Citation,Male,Lane Violation,1464 E. 55th Street,Caucasian,Improper right turn,No
N/A,2018-05-04T12:44:00Z,Warning,Male,Traffic Sign/Signal,4700 S Cornell,Caucasian,Disobeyed traffic control device,No
N/A,2018-05-04T15:14:00Z,Warning,Male,Traffic Sign/Signal,5700 S Ellis,African American,Failure to yield to pedestrian in crosswalk,No
Two citations issued,2018-05-04T22:08:00Z,Citation,Male,Traffic Sign/Signal,5500 S Shore Drive,African American,Ran stop sign,No
N/A,2018-05-04T23:25:00Z,Warning,Male,Traffic Sign/Signal,5500 S University,African American,Ran stop sign,No
N/A,2018-05-05T11:20:00Z,Warning,Female,Traffic Sign/Signal,5500 S Woodlawn,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-05-05T11:47:00Z,Warning,Male,Traffic Sign/Signal,5500 S Ellis,Caucasian,Failure to yield to pedestrian in crosswalk,No
N/A,2018-05-05T12:43:00Z,Warning,Male,Traffic Sign/Signal,5900 S Blackstone,Asian,Disobeyed traffic control device,No
N/A,2018-05-06T08:40:00Z,Warning,Male,Traffic Sign/Signal,5800 S Woodlawn,African American,Ran stop sign,No
N/A,2018-05-06T13:07:00Z,Warning,Male,Lane Violation,6148 S Evans,African American,Wrong way on one way road,No
N/A,2018-05-07T13:19:00Z,Warning,Male,Traffic Sign/Signal,6000 Woodlawn,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-05-07T16:02:00Z,Warning,Female,Traffic Sign/Signal,5100 S Dorchester,African American,Ran red light,No
One citation issued,2018-05-07T16:50:00Z,Citation,Female,Traffic Sign/Signal,5400 S Lake Park,Caucasian,Ran red light,No
N/A,2018-05-07T18:47:00Z,Warning,Male,Lane Violation,1630 E 54th,Asian,No turn signal when required,No
N/A,2018-05-08T08:50:00Z,Warning,Female,Traffic Sign/Signal,5300 S Greenwood,African American,Ran stop sign,No
N/A,2018-05-08T21:05:00Z,Warning,Male,Traffic Sign/Signal,5500 Kenwood,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-05-08T21:39:00Z,Warning,Female,Traffic Sign/Signal,5700 Blackstone,African American,Ran stop sign,No
N/A,2018-05-09T20:52:00Z,Warning,Female,Equipment,5300 S Lake Park,African American,No headlights when required,No
N/A,2018-05-09T23:32:00Z,Warning,Male,Lane Violation,5200 S Woodlawn,Caucasian,Wrong way on one way road,No
N/A,2018-05-10T10:53:00Z,Warning,Male,Lane Violation,5900 S University,Asian,Wrong way on one way road,No
N/A,2018-05-10T10:57:00Z,Warning,Male,Traffic Sign/Signal,5300 S Woodlawn,African American,Ran stop sign,No
N/A,2018-05-10T17:19:00Z,Warning,Male,Traffic Sign/Signal,5121 S Kimbark,African American,Ran stop sign,No
N/A,2018-05-11T08:35:00Z,Warning,Female,Traffic Sign/Signal,5000 S Woodlawn,African American,Ran stop sign,No
N/A,2018-05-11T21:09:00Z,Warning,Female,Traffic Sign/Signal,5500 Blackstone,African American,Ran stop sign,No
N/A,2018-05-11T23:06:00Z,Warning,Male,Traffic Sign/Signal,5000 Kenwood,Caucasian,Ran stop sign,No
N/A,2018-05-11T23:29:00Z,Warning,Female,Lane Violation,5500 Kenwood,African American,Wrong way on one way road,No
N/A,2018-05-12T12:12:00Z,Warning,Female,Traffic Sign/Signal,5900 S Dorchester,African American,Disobeyed traffic control device,No
N/A,2018-05-12T14:08:00Z,Warning,Male,license plate/registration,5500 S Kimbark,Hispanic,Improper display of license plate,No
N/A,2018-05-12T16:25:00Z,Warning,Male,Traffic Sign/Signal,1326 E 53rd,African American,Ran stop sign,No
N/A,2018-05-12T17:07:00Z,Warning,Female,Traffic Sign/Signal,5736 S Woodlawn,African American,Disobeyed traffic control device,No
N/A,2018-05-12T17:33:00Z,Warning,Male,Traffic Sign/Signal,5300 Kimbark,African American,Ran red light,No
N/A,2018-05-12T20:14:00Z,Warning,Female,Traffic Sign/Signal,5900 Woodlawn,Caucasian,Ran stop sign,No
N/A,2018-05-12T20:18:00Z,Warning,Male,Traffic Sign/Signal,6200 Woodlawn,African American,Ran red light,No
N/A,2018-05-12T20:40:00Z,Warning,Female,Traffic Sign/Signal,5700 Kenwood,African American,Ran stop sign,No
N/A,2018-05-12T21:00:00Z,Warning,Male,Traffic Sign/Signal,5000 Woodlawn,African American,Ran stop sign,No
N/A,2018-05-12T21:12:00Z,Warning,Male,Traffic Sign/Signal,5300 Greenwood,African American,Ran stop sign,No
N/A,2018-05-12T21:30:00Z,Warning,Male,Lane Violation,5700 Stony Island,African American,Wrong way on one way road,No
N/A,2018-05-12T22:47:00Z,Warning,Male,Equipment,5300 Woodlawn,African American,No headlights when required,No
Two citations issued,2018-05-13T10:22:00Z,Citation,Male,Traffic Sign/Signal,1450 E 55th,African American,Disobeyed traffic control device,No
N/A,2018-05-13T18:55:00Z,Warning,Male,Traffic Sign/Signal,6000 Kenwood,Caucasian,Ran red light,No
N/A,2018-05-13T20:25:00Z,Warning,Male,Traffic Sign/Signal,5500 Blackstone,Asian,Ran stop sign,No
N/A,2018-05-13T20:43:00Z,Warning,Female,Lane Violation,5100 Blackstone,African American,Illegal U-Turn,No
N/A,2018-05-13T22:09:00Z,Warning,Female,Traffic Sign/Signal,5600 Lake Park,Caucasian,Disobeyed traffic control device,No
N/A,2018-05-13T22:46:00Z,Warning,Male,Traffic Sign/Signal,5300 Kimbark,African American,Ran stop sign,No
N/A,2018-05-14T14:56:00Z,Warning,Male,Traffic Sign/Signal,6300 S Evans,Asian,Ran stop sign,No
Two citations issued,2018-05-14T19:41:00Z,Citation,Male,Traffic Sign/Signal,4900 S Woodlawn,African American,Ran stop sign,No
Three citations issued,2018-05-14T22:19:00Z,Citation,Male,Lane Violation,5735 S Cornell,African American,Improper lane usage,Yes
